Date,Symbol,Price,Open,High,Low,Vol.,Change %,Sector,Name,Industry
"Jul 26, 2022",4200,71.50,70.70,71.50,70.40,65.44K,1.13%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 25, 2022",4200,70.70,72.00,72.10,70.20,133.84K,-2.21%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 24, 2022",4200,72.30,72.10,73.00,71.10,207.49K,0.70%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 21, 2022",4200,71.80,72.50,73.30,71.20,226.36K,0.00%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 20, 2022",4200,71.80,71.00,74.00,70.50,221.98K,1.99%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 19, 2022",4200,70.40,68.00,71.00,67.80,336.96K,4.14%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 18, 2022",4200,67.60,66.90,68.20,66.90,598.02K,1.20%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 17, 2022",4200,66.80,67.90,69.00,66.50,571.40K,-0.60%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 14, 2022",4200,67.20,66.60,68.00,66.00,224.35K,0.60%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 13, 2022",4200,66.80,67.00,67.00,66.50,62.27K,-0.30%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 06, 2022",4200,67.00,66.70,67.40,66.60,227.40K,0.00%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 05, 2022",4200,67.00,66.50,67.50,66.00,367.18K,1.52%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 04, 2022",4200,66.00,65.50,66.20,64.80,297.40K,1.38%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jul 03, 2022",4200,65.10,65.40,66.00,65.10,145.76K,-2.40%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 30, 2022",4200,66.70,67.00,67.80,65.90,165.62K,-0.45%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 29, 2022",4200,67.00,65.00,67.50,64.20,233.33K,3.08%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 28, 2022",4200,65.00,64.00,65.00,63.40,248.27K,1.25%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 27, 2022",4200,64.20,67.50,67.80,64.20,269.09K,-5.03%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 26, 2022",4200,67.60,67.50,68.20,66.90,186.49K,1.65%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 23, 2022",4200,66.50,65.70,66.50,64.00,207.97K,0.91%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 22, 2022",4200,65.90,68.80,69.00,65.90,131.59K,-4.22%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 21, 2022",4200,68.80,69.40,69.70,68.60,250.51K,-0.29%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 20, 2022",4200,69.00,67.30,69.20,67.30,119.24K,1.92%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 19, 2022",4200,67.70,70.00,70.00,67.70,123.84K,-3.97%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 16, 2022",4200,70.50,73.40,74.20,70.50,212.69K,-4.08%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 15, 2022",4200,73.50,73.00,74.10,73.00,68.34K,0.82%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 14, 2022",4200,72.90,74.00,74.00,69.70,346.68K,-1.49%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 13, 2022",4200,74.00,75.60,75.60,73.40,114.86K,-3.01%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 12, 2022",4200,76.30,77.90,77.90,76.00,105.89K,-2.05%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 09, 2022",4200,77.90,77.50,78.30,76.20,187.82K,0.65%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 08, 2022",4200,77.40,77.80,78.30,76.80,132.71K,-0.51%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 07, 2022",4200,77.80,78.50,78.80,77.50,169.58K,-1.52%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 06, 2022",4200,79.00,79.00,80.40,78.70,531.48K,0.64%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 05, 2022",4200,78.50,77.20,78.80,77.20,218.15K,1.82%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 02, 2022",4200,77.10,77.00,78.90,76.80,379.65K,0.00%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jun 01, 2022",4200,77.10,76.30,77.60,76.30,202.28K,1.05%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 31, 2022",4200,76.30,76.20,76.80,75.50,150.50K,0.66%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 30, 2022",4200,75.80,75.00,78.30,74.40,574.98K,1.07%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 29, 2022",4200,75.00,74.50,75.00,74.50,178.97K,1.08%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 26, 2022",4200,74.20,74.80,74.90,74.00,66.93K,-0.13%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 25, 2022",4200,74.30,74.10,74.90,74.00,65.29K,0.27%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 24, 2022",4200,74.10,73.50,75.00,73.10,173.13K,0.82%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 23, 2022",4200,73.50,73.10,74.00,73.00,200.22K,-0.68%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 22, 2022",4200,74.00,74.40,74.90,73.30,151.02K,-0.67%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 19, 2022",4200,74.50,75.80,75.80,72.60,326.01K,-1.84%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 18, 2022",4200,75.90,75.50,76.40,75.50,128.38K,0.53%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 17, 2022",4200,75.50,73.70,75.50,72.50,230.61K,2.17%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 16, 2022",4200,73.90,74.90,76.50,73.30,377.64K,-0.81%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 15, 2022",4200,74.50,74.20,75.10,73.90,156.90K,0.54%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 12, 2022",4200,74.10,76.00,76.00,74.00,142.99K,-2.50%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 11, 2022",4200,76.00,76.50,77.10,76.00,60.68K,-0.13%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 10, 2022",4200,76.10,77.50,78.00,75.20,249.61K,-1.81%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 09, 2022",4200,77.50,77.70,78.10,77.50,111.49K,-0.26%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"May 08, 2022",4200,77.70,78.00,78.90,77.60,68.56K,-1.52%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 28, 2022",4200,78.90,79.30,79.50,78.10,78.45K,-0.38%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 27, 2022",4200,79.20,78.20,79.30,78.10,74.64K,1.28%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 26, 2022",4200,78.20,78.10,79.30,78.00,104.37K,-0.38%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 25, 2022",4200,78.50,78.30,79.30,78.00,60.99K,0.00%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 24, 2022",4200,78.50,78.50,78.90,78.00,37.81K,-0.38%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 21, 2022",4200,78.80,78.80,78.80,77.30,183.13K,0.00%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 20, 2022",4200,78.80,80.00,80.00,78.70,94.03K,-1.50%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 19, 2022",4200,80.00,81.40,81.60,80.00,141.49K,-1.60%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 18, 2022",4200,81.30,80.40,82.60,79.10,487.50K,1.50%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 17, 2022",4200,80.10,78.60,80.20,78.00,348.42K,3.22%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 14, 2022",4200,77.60,78.30,78.40,77.20,161.19K,-0.89%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 13, 2022",4200,78.30,78.60,78.70,77.30,247.42K,-0.51%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 12, 2022",4200,78.70,79.60,79.60,78.10,134.17K,-1.50%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 11, 2022",4200,79.90,80.20,80.20,79.00,241.19K,-0.12%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 10, 2022",4200,80.00,79.90,80.40,79.00,208.94K,0.50%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 07, 2022",4200,79.60,79.50,80.10,78.50,188.04K,0.13%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 06, 2022",4200,79.50,79.40,80.50,78.40,311.02K,0.38%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 05, 2022",4200,79.20,77.40,79.50,77.40,268.05K,2.33%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 04, 2022",4200,77.40,78.00,78.10,77.30,440.84K,-0.77%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Apr 03, 2022",4200,78.00,77.90,78.00,77.50,214.43K,0.39%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 31, 2022",4200,77.70,78.30,78.70,77.00,346.03K,-0.89%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 30, 2022",4200,78.40,80.00,80.30,78.10,277.20K,-2.00%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 29, 2022",4200,80.00,80.50,82.00,79.90,408.25K,-0.62%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 28, 2022",4200,80.50,81.60,81.60,80.10,454.13K,-1.35%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 27, 2022",4200,81.60,82.80,82.80,81.50,391.45K,-1.33%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 24, 2022",4200,82.70,82.10,83.20,82.10,408.80K,0.73%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 23, 2022",4200,82.10,80.80,82.30,80.70,607.64K,1.99%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 22, 2022",4200,80.50,79.50,80.80,79.00,379.68K,1.64%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 21, 2022",4200,79.20,78.20,79.70,78.20,329.98K,1.54%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 20, 2022",4200,78.00,76.50,79.00,76.40,198.07K,2.50%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 17, 2022",4200,76.10,77.00,77.50,76.10,328.60K,-0.52%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 16, 2022",4200,76.50,76.70,78.00,76.50,240.07K,-0.13%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 15, 2022",4200,76.60,79.00,79.30,76.60,345.34K,-3.04%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 14, 2022",4200,79.00,79.00,80.00,78.50,151.71K,-0.25%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 13, 2022",4200,79.20,79.50,79.80,78.50,259.70K,-0.25%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 10, 2022",4200,79.40,79.80,80.30,79.00,237.09K,-1.24%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 09, 2022",4200,80.40,80.90,80.90,79.80,179.60K,-0.12%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 08, 2022",4200,80.50,81.00,81.90,79.90,443.08K,-1.35%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 07, 2022",4200,81.60,81.00,82.60,80.20,320.33K,1.12%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 06, 2022",4200,80.70,81.50,81.50,80.40,147.27K,0.25%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 03, 2022",4200,80.50,81.20,82.40,80.10,307.30K,-0.74%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 02, 2022",4200,81.10,83.00,83.00,80.10,346.23K,-2.29%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Mar 01, 2022",4200,83.00,83.00,83.20,82.30,311.90K,-1.07%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 28, 2022",4200,83.90,83.00,85.50,82.60,748.41K,1.21%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 27, 2022",4200,82.90,81.40,83.00,81.40,236.28K,2.35%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 24, 2022",4200,81.00,81.00,81.70,80.00,267.00K,-1.22%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 23, 2022",4200,82.00,81.30,82.90,81.10,139.07K,0.61%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 21, 2022",4200,81.50,81.10,83.40,81.10,259.69K,0.62%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 20, 2022",4200,81.00,82.90,82.90,81.00,197.71K,-2.29%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 17, 2022",4200,82.90,82.50,83.00,81.80,182.11K,0.97%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 16, 2022",4200,82.10,81.10,84.00,81.10,455.37K,1.36%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 15, 2022",4200,81.00,80.80,81.80,80.50,112.67K,0.00%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 14, 2022",4200,81.00,79.60,82.00,79.60,296.24K,0.62%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 13, 2022",4200,80.50,82.00,82.50,79.70,320.70K,-2.19%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 10, 2022",4200,82.30,81.80,83.90,81.30,446.75K,0.61%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 09, 2022",4200,81.80,79.40,81.90,79.40,464.84K,3.02%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 08, 2022",4200,79.40,79.40,80.20,79.00,170.74K,0.00%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 07, 2022",4200,79.40,78.50,80.00,77.80,271.47K,1.02%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 06, 2022",4200,78.60,79.00,79.50,78.10,766.05K,-0.51%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 03, 2022",4200,79.00,78.80,79.60,78.60,286.56K,0.25%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 02, 2022",4200,78.80,79.80,80.50,78.30,319.52K,-1.25%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Feb 01, 2022",4200,79.80,78.50,85.00,78.30,1.35M,2.05%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 31, 2022",4200,78.20,76.10,78.70,75.20,624.98K,2.76%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 30, 2022",4200,76.10,75.60,77.00,75.20,415.40K,0.79%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 27, 2022",4200,75.50,72.80,75.70,72.70,767.96K,3.71%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 26, 2022",4200,72.80,71.90,73.20,71.90,338.32K,1.25%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 25, 2022",4200,71.90,71.90,72.50,71.50,86.74K,0.00%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 24, 2022",4200,71.90,72.70,73.00,71.80,126.82K,-1.10%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 23, 2022",4200,72.70,73.40,73.90,72.70,80.29K,-1.62%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 20, 2022",4200,73.90,74.00,74.10,73.00,211.09K,-0.14%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 19, 2022",4200,74.00,74.00,74.50,73.50,231.05K,0.00%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 18, 2022",4200,74.00,74.80,77.30,73.60,646.63K,0.68%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 17, 2022",4200,73.50,72.80,74.00,72.40,171.75K,0.82%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 16, 2022",4200,72.90,73.60,74.00,72.60,159.08K,-0.82%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 13, 2022",4200,73.50,73.00,74.00,72.80,235.96K,0.96%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 12, 2022",4200,72.80,71.30,73.20,71.30,453.17K,2.10%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 11, 2022",4200,71.30,69.40,71.30,69.00,409.60K,2.59%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 10, 2022",4200,69.50,69.40,69.80,69.00,144.61K,0.14%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 09, 2022",4200,69.40,69.70,69.80,69.00,175.62K,-0.14%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 06, 2022",4200,69.50,69.00,69.50,68.20,125.68K,0.87%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 05, 2022",4200,68.90,68.90,70.10,68.60,270.38K,0.15%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 04, 2022",4200,68.80,66.60,68.80,66.60,344.89K,2.84%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 03, 2022",4200,66.90,66.90,67.20,66.50,145.08K,0.45%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Jan 02, 2022",4200,66.60,67.00,67.30,66.60,182.28K,-0.30%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 30, 2021",4200,66.80,67.40,67.50,66.70,204.25K,-1.04%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 29, 2021",4200,67.50,68.00,68.00,67.00,351.79K,-0.74%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 28, 2021",4200,68.00,67.80,68.40,67.40,253.82K,0.74%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 27, 2021",4200,67.50,68.00,68.00,66.70,299.29K,-0.74%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 26, 2021",4200,68.00,68.90,68.90,68.00,109.33K,-0.73%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 23, 2021",4200,68.50,68.00,68.90,68.00,84.20K,0.44%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 22, 2021",4200,68.20,68.70,69.10,68.10,149.77K,-0.73%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 21, 2021",4200,68.70,69.30,69.70,68.60,151.38K,-0.72%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 20, 2021",4200,69.20,70.00,70.00,68.50,123.74K,-1.14%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 19, 2021",4200,70.00,69.50,70.70,69.00,100.65K,0.14%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 16, 2021",4200,69.90,69.90,71.00,69.60,348.61K,0.58%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 15, 2021",4200,69.50,69.30,69.90,68.80,138.52K,0.58%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 14, 2021",4200,69.10,70.50,71.00,68.80,248.45K,-1.29%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 13, 2021",4200,70.00,68.10,71.50,68.10,535.49K,2.94%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 12, 2021",4200,68.00,68.50,68.60,67.90,137.62K,-1.16%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 09, 2021",4200,68.80,68.30,69.00,68.30,156.62K,1.18%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 08, 2021",4200,68.00,69.00,69.00,67.90,134.32K,-0.87%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 07, 2021",4200,68.60,68.50,69.20,68.10,155.84K,0.88%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 06, 2021",4200,68.00,69.90,70.00,68.00,236.09K,-2.16%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 05, 2021",4200,69.50,69.10,70.10,69.10,169.08K,0.58%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 02, 2021",4200,69.10,69.70,69.70,68.00,167.43K,-0.86%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Dec 01, 2021",4200,69.70,65.80,70.40,65.30,424.54K,6.41%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 30, 2021",4200,65.50,66.90,66.90,64.00,609.92K,-1.65%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 29, 2021",4200,66.60,68.90,69.80,66.00,254.33K,-2.63%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 28, 2021",4200,68.40,69.00,69.30,66.80,145.42K,-2.98%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 25, 2021",4200,70.50,72.50,73.00,70.50,416.23K,-1.95%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 24, 2021",4200,71.90,72.50,72.50,71.80,235.52K,-0.42%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 23, 2021",4200,72.20,72.90,74.80,71.60,175.93K,-0.96%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 22, 2021",4200,72.90,73.80,74.50,72.00,164.88K,-1.49%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 21, 2021",4200,74.00,75.50,75.50,73.50,122.14K,-3.14%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 18, 2021",4200,76.40,76.30,77.00,75.80,126.09K,0.53%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 17, 2021",4200,76.00,76.80,77.00,76.00,65.60K,-1.30%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 16, 2021",4200,77.00,77.10,77.60,76.50,116.88K,-0.13%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 15, 2021",4200,77.10,75.50,77.60,75.50,218.59K,2.12%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 14, 2021",4200,75.50,76.00,76.30,74.80,137.53K,-0.66%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 11, 2021",4200,76.00,76.90,77.30,76.00,139.64K,-1.04%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 10, 2021",4200,76.80,76.60,77.70,76.00,256.31K,0.39%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 09, 2021",4200,76.50,77.80,78.90,75.50,391.43K,-1.67%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 08, 2021",4200,77.80,77.70,78.20,76.50,289.06K,0.13%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 07, 2021",4200,77.70,76.40,77.70,76.10,348.94K,2.10%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 04, 2021",4200,76.10,74.60,76.10,74.50,324.07K,1.47%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 03, 2021",4200,75.00,75.20,75.20,74.20,207.89K,-0.27%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 02, 2021",4200,75.20,74.80,75.90,74.60,304.60K,0.80%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Nov 01, 2021",4200,74.60,75.20,76.00,74.60,514.42K,-0.67%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
"Oct 31, 2021",4200,75.10,74.30,75.50,74.20,675.82K,1.49%,Energy,Aldrees,"Oil, Gas & Consumable Fuels"
